,time_period,rainfall,mean_temperature,disease_cases,population,location,Cases,E,month,ID_year,ID_spat,rainsum,meantemperature
184,2015-11,82.404,21.51,0.0,427217.73109654,DienBien,0.0,427217.73109654,11,2015,DienBien,82.404,21.51
185,2015-12,56.663,21.08,0.0,427217.73109654,DienBien,0.0,427217.73109654,12,2015,DienBien,56.663,21.08
186,2016-01,30.85,21.79,0.0,431622.820731027,DienBien,0.0,431622.820731027,1,2016,DienBien,30.85,21.79
187,2016-02,10.062,21.56,0.0,431622.820731027,DienBien,0.0,431622.820731027,2,2016,DienBien,10.062,21.56
188,2016-03,5.097,23.66,0.0,431622.820731027,DienBien,0.0,431622.820731027,3,2016,DienBien,5.097,23.66
189,2016-04,58.981,24.54,0.0,431622.820731027,DienBien,0.0,431622.820731027,4,2016,DienBien,58.981,24.54
190,2016-05,172.655,23.58,0.0,431622.820731027,DienBien,0.0,431622.820731027,5,2016,DienBien,172.655,23.58
191,2016-06,292.195,22.27,0.0,431622.820731027,DienBien,0.0,431622.820731027,6,2016,DienBien,292.195,22.27
0,2000-07,152.208,26.09,102.0,905780.069754464,GiaLai,102.0,905780.069754464,7,2000,GiaLai,152.208,26.09
1,2000-08,236.041,26.0,15.0,905780.069754464,GiaLai,15.0,905780.069754464,8,2000,GiaLai,236.041,26.0
2,2000-09,372.953,23.83,9.0,905780.069754464,GiaLai,9.0,905780.069754464,9,2000,GiaLai,372.953,23.83
3,2000-10,223.123,22.17,6.0,905780.069754464,GiaLai,6.0,905780.069754464,10,2000,GiaLai,223.123,22.17
4,2000-11,29.929,18.64,4.0,905780.069754464,GiaLai,4.0,905780.069754464,11,2000,GiaLai,29.929,18.64
5,2000-12,40.012,17.43,43.0,905780.069754464,GiaLai,43.0,905780.069754464,12,2000,GiaLai,40.012,17.43
6,2001-01,35.061,17.36,9.0,921056.010323661,GiaLai,9.0,921056.010323661,1,2001,GiaLai,35.061,17.36
7,2001-02,46.368,16.83,25.0,921056.010323661,GiaLai,25.0,921056.010323661,2,2001,GiaLai,46.368,16.83
8,2001-03,138.872,20.17,26.0,921056.010323661,GiaLai,26.0,921056.010323661,3,2001,GiaLai,138.872,20.17
9,2001-04,53.358,24.65,64.0,921056.010323661,GiaLai,64.0,921056.010323661,4,2001,GiaLai,53.358,24.65
10,2001-05,290.038,24.58,53.0,921056.010323661,GiaLai,53.0,921056.010323661,5,2001,GiaLai,290.038,24.58
11,2001-06,167.121,26.18,116.0,921056.010323661,GiaLai,116.0,921056.010323661,6,2001,GiaLai,167.121,26.18
12,2001-07,164.042,26.27,61.0,921056.010323661,GiaLai,61.0,921056.010323661,7,2001,GiaLai,164.042,26.27
13,2001-08,322.034,25.4,39.0,921056.010323661,GiaLai,39.0,921056.010323661,8,2001,GiaLai,322.034,25.4
14,2001-09,266.444,24.46,80.0,921056.010323661,GiaLai,80.0,921056.010323661,9,2001,GiaLai,266.444,24.46
15,2001-10,314.769,22.89,14.0,921056.010323661,GiaLai,14.0,921056.010323661,10,2001,GiaLai,314.769,22.89
16,2001-11,42.938,18.09,23.0,921056.010323661,GiaLai,23.0,921056.010323661,11,2001,GiaLai,42.938,18.09
17,2001-12,62.123,16.14,13.0,921056.010323661,GiaLai,13.0,921056.010323661,12,2001,GiaLai,62.123,16.14
18,2002-01,19.119,15.99,5.0,936331.950892857,GiaLai,5.0,936331.950892857,1,2002,GiaLai,19.119,15.99
19,2002-02,31.225,18.53,12.0,936331.950892857,GiaLai,12.0,936331.950892857,2,2002,GiaLai,31.225,18.53
20,2002-03,58.412,21.62,0.0,936331.950892857,GiaLai,0.0,936331.950892857,3,2002,GiaLai,58.412,21.62
21,2002-04,87.484,25.05,12.0,936331.950892857,GiaLai,12.0,936331.950892857,4,2002,GiaLai,87.484,25.05
22,2002-05,241.355,25.19,75.0,936331.950892857,GiaLai,75.0,936331.950892857,5,2002,GiaLai,241.355,25.19
23,2002-06,144.586,26.7,172.0,936331.950892857,GiaLai,172.0,936331.950892857,6,2002,GiaLai,144.586,26.7
24,2002-07,254.075,26.11,215.0,936331.950892857,GiaLai,215.0,936331.950892857,7,2002,GiaLai,254.075,26.11
25,2002-08,341.504,24.95,215.0,936331.950892857,GiaLai,215.0,936331.950892857,8,2002,GiaLai,341.504,24.95
26,2002-09,296.204,23.72,13.0,936331.950892857,GiaLai,13.0,936331.950892857,9,2002,GiaLai,296.204,23.72
27,2002-10,139.11,22.19,102.0,936331.950892857,GiaLai,102.0,936331.950892857,10,2002,GiaLai,139.11,22.19
28,2002-11,77.433,18.93,76.0,936331.950892857,GiaLai,76.0,936331.950892857,11,2002,GiaLai,77.433,18.93
29,2002-12,64.886,17.5,29.0,936331.950892857,GiaLai,29.0,936331.950892857,12,2002,GiaLai,64.886,17.5
30,2003-01,29.92,15.09,1.0,951607.891462054,GiaLai,1.0,951607.891462054,1,2003,GiaLai,29.92,15.09
31,2003-02,44.845,19.79,1.0,951607.891462054,GiaLai,1.0,951607.891462054,2,2003,GiaLai,44.845,19.79
32,2003-03,48.122,20.51,6.0,951607.891462054,GiaLai,6.0,951607.891462054,3,2003,GiaLai,48.122,20.51
33,2003-04,73.062,25.23,24.0,951607.891462054,GiaLai,24.0,951607.891462054,4,2003,GiaLai,73.062,25.23
34,2003-05,203.64,26.42,9.0,951607.891462054,GiaLai,9.0,951607.891462054,5,2003,GiaLai,203.64,26.42
35,2003-06,122.324,26.75,26.0,951607.891462054,GiaLai,26.0,951607.891462054,6,2003,GiaLai,122.324,26.75
36,2003-07,205.141,27.28,22.0,951607.891462054,GiaLai,22.0,951607.891462054,7,2003,GiaLai,205.141,27.28
37,2003-08,260.063,25.99,43.0,951607.891462054,GiaLai,43.0,951607.891462054,8,2003,GiaLai,260.063,25.99
38,2003-09,339.569,24.25,3.0,951607.891462054,GiaLai,3.0,951607.891462054,9,2003,GiaLai,339.569,24.25
39,2003-10,91.942,22.65,25.0,951607.891462054,GiaLai,25.0,951607.891462054,10,2003,GiaLai,91.942,22.65
40,2003-11,32.938,20.67,9.0,951607.891462054,GiaLai,9.0,951607.891462054,11,2003,GiaLai,32.938,20.67
41,2003-12,48.746,15.92,6.0,951607.891462054,GiaLai,6.0,951607.891462054,12,2003,GiaLai,48.746,15.92
42,2004-01,41.62,16.18,3.0,966883.83203125,GiaLai,3.0,966883.83203125,1,2004,GiaLai,41.62,16.18
43,2004-02,45.144,16.71,4.0,966883.83203125,GiaLai,4.0,966883.83203125,2,2004,GiaLai,45.144,16.71
44,2004-03,45.427,20.61,3.0,966883.83203125,GiaLai,3.0,966883.83203125,3,2004,GiaLai,45.427,20.61
45,2004-04,141.623,23.47,7.0,966883.83203125,GiaLai,7.0,966883.83203125,4,2004,GiaLai,141.623,23.47
46,2004-05,228.035,24.55,11.0,966883.83203125,GiaLai,11.0,966883.83203125,5,2004,GiaLai,228.035,24.55
47,2004-06,158.752,25.88,10.0,966883.83203125,GiaLai,10.0,966883.83203125,6,2004,GiaLai,158.752,25.88
48,2004-07,229.694,25.78,23.0,966883.83203125,GiaLai,23.0,966883.83203125,7,2004,GiaLai,229.694,25.78
49,2004-08,230.081,25.81,85.0,966883.83203125,GiaLai,85.0,966883.83203125,8,2004,GiaLai,230.081,25.81
50,2004-09,274.147,24.09,18.0,966883.83203125,GiaLai,18.0,966883.83203125,9,2004,GiaLai,274.147,24.09
51,2004-10,40.087,21.98,16.0,966883.83203125,GiaLai,16.0,966883.83203125,10,2004,GiaLai,40.087,21.98
52,2004-11,107.214,19.83,7.0,966883.83203125,GiaLai,7.0,966883.83203125,11,2004,GiaLai,107.214,19.83
53,2004-12,21.605,16.72,4.0,966883.83203125,GiaLai,4.0,966883.83203125,12,2004,GiaLai,21.605,16.72
54,2005-01,27.898,16.29,2.0,982159.772600447,GiaLai,2.0,982159.772600447,1,2005,GiaLai,27.898,16.29
55,2005-02,31.78,19.53,8.0,982159.772600447,GiaLai,8.0,982159.772600447,2,2005,GiaLai,31.78,19.53
56,2005-03,41.925,19.51,11.0,982159.772600447,GiaLai,11.0,982159.772600447,3,2005,GiaLai,41.925,19.51
57,2005-04,62.394,23.92,5.0,982159.772600447,GiaLai,5.0,982159.772600447,4,2005,GiaLai,62.394,23.92
58,2005-05,107.483,27.5,8.0,982159.772600447,GiaLai,8.0,982159.772600447,5,2005,GiaLai,107.483,27.5
59,2005-06,121.782,27.24,5.0,982159.772600447,GiaLai,5.0,982159.772600447,6,2005,GiaLai,121.782,27.24
60,2005-07,332.138,26.84,67.0,982159.772600447,GiaLai,67.0,982159.772600447,7,2005,GiaLai,332.138,26.84
61,2005-08,462.19,25.45,25.0,982159.772600447,GiaLai,25.0,982159.772600447,8,2005,GiaLai,462.19,25.45
62,2005-09,456.298,24.28,15.0,982159.772600447,GiaLai,15.0,982159.772600447,9,2005,GiaLai,456.298,24.28
63,2005-10,98.578,22.23,8.0,982159.772600447,GiaLai,8.0,982159.772600447,10,2005,GiaLai,98.578,22.23
64,2005-11,95.439,20.15,25.0,982159.772600447,GiaLai,25.0,982159.772600447,11,2005,GiaLai,95.439,20.15
65,2005-12,35.595,14.71,1.0,982159.772600447,GiaLai,1.0,982159.772600447,12,2005,GiaLai,35.595,14.71
66,2006-01,24.891,16.39,3.0,997435.713169643,GiaLai,3.0,997435.713169643,1,2006,GiaLai,24.891,16.39
67,2006-02,62.008,17.8,2.0,997435.713169643,GiaLai,2.0,997435.713169643,2,2006,GiaLai,62.008,17.8
68,2006-03,55.832,20.37,0.0,997435.713169643,GiaLai,0.0,997435.713169643,3,2006,GiaLai,55.832,20.37
69,2006-04,81.852,24.23,7.0,997435.713169643,GiaLai,7.0,997435.713169643,4,2006,GiaLai,81.852,24.23
70,2006-05,123.023,25.38,5.0,997435.713169643,GiaLai,5.0,997435.713169643,5,2006,GiaLai,123.023,25.38
71,2006-06,89.539,27.7,31.0,997435.713169643,GiaLai,31.0,997435.713169643,6,2006,GiaLai,89.539,27.7
72,2006-07,153.705,27.13,168.0,997435.713169643,GiaLai,168.0,997435.713169643,7,2006,GiaLai,153.705,27.13
73,2006-08,344.8,24.92,35.0,997435.713169643,GiaLai,35.0,997435.713169643,8,2006,GiaLai,344.8,24.92
74,2006-09,213.598,24.33,31.0,997435.713169643,GiaLai,31.0,997435.713169643,9,2006,GiaLai,213.598,24.33
75,2006-10,249.491,22.94,24.0,997435.713169643,GiaLai,24.0,997435.713169643,10,2006,GiaLai,249.491,22.94
76,2006-11,29.536,21.98,22.0,997435.713169643,GiaLai,22.0,997435.713169643,11,2006,GiaLai,29.536,21.98
77,2006-12,35.028,16.66,214.0,997435.713169643,GiaLai,214.0,997435.713169643,12,2006,GiaLai,35.028,16.66
78,2007-01,33.914,14.9,2.0,1012711.65373884,GiaLai,2.0,1012711.65373884,1,2007,GiaLai,33.914,14.9
79,2007-02,30.24,20.72,2.0,1012711.65373884,GiaLai,2.0,1012711.65373884,2,2007,GiaLai,30.24,20.72
80,2007-03,74.504,22.0,1.0,1012711.65373884,GiaLai,1.0,1012711.65373884,3,2007,GiaLai,74.504,22.0
81,2007-04,83.245,22.72,19.0,1012711.65373884,GiaLai,19.0,1012711.65373884,4,2007,GiaLai,83.245,22.72
82,2007-05,143.298,24.58,31.0,1012711.65373884,GiaLai,31.0,1012711.65373884,5,2007,GiaLai,143.298,24.58
